CustomerID,Recency,Frequency,Monetary,cluster
20372,151,1,28.01,1
20373,151,1,2137.7,0
20374,151,1,9.1,1
20376,150,1,1722.05,0
20377,150,1,65.37,1
20378,150,1,205.13,1
20379,150,1,258.14,1
20380,150,1,490.94,1
20381,150,1,4.95,1
20382,150,1,3029.76,0
20383,150,1,1670.03,0
20385,149,1,599.36,1
20386,149,1,2146.46,0
20387,149,1,23.85,1
20393,148,1,32.39,1
20394,148,1,1293.0,0
20402,147,1,29.34,1
20403,147,1,9.65,1
20409,147,1,4.95,1
20411,147,1,2552.02,0
20412,145,1,220.26,0
20413,144,1,277.07,0
20414,144,1,249.83,0
20415,144,1,442.33,0
20416,144,1,232.62,0
20417,144,1,372.88,0
20418,144,1,98.91,0
20419,144,1,365.21,0
20420,144,1,51.0,0
20421,144,1,467.39,0
20425,144,1,12.75,0
20448,144,1,1533.62,0
20449,144,1,2630.54,0
20453,143,1,20.4,0
20455,143,1,3342.95,0
20460,143,1,4.95,0
20468,142,1,343.0,0
20469,142,1,2837.03,0
20470,142,1,2078.06,0
20471,142,1,4.95,0
20472,141,1,274.52,0
20473,141,1,253.06,0
20474,141,1,716.45,0
20475,141,1,573.63,0
20480,141,1,31.8,0
20484,141,1,4.95,0
20486,140,1,3458.29,0
20487,140,1,1584.36,0
20492,140,1,20.1,0
20493,140,1,5.84,0
20494,140,1,62.5,0
20495,140,1,4.95,0
20496,138,1,302.54,0
20498,137,1,127.44,0
20499,137,1,141.65,0
20504,137,1,2211.68,0
20505,137,1,1277.67,0
20506,137,1,1451.01,0
20507,137,1,1028.68,0
20508,136,1,36.68,0
20509,136,1,14.04,0
20523,136,1,12.75,0
20529,136,1,1557.36,0
20530,136,1,1475.87,0
20531,136,1,960.07,0
20563,135,1,10.85,0
20564,135,1,967.83,0
20565,135,1,1483.73,0
20566,135,1,4.95,0
20585,134,1,1454.04,0
20591,134,1,386.83,0
20595,133,1,13.81,0
20598,133,1,1350.32,0
20599,131,1,97.32,0
20606,130,1,1437.58,0
20607,129,1,3358.63,0
20608,129,1,1440.58,0
20609,129,1,1150.91,0
20615,128,1,4.95,0
20616,128,1,1357.56,0
20619,127,1,39.9,0
20628,127,1,1549.88,0
20629,127,1,1503.67,0
20632,126,1,16.92,0
20633,126,1,6.6,0
20638,126,1,1475.55,0
20639,124,1,4.95,0
20642,123,1,1933.77,0
20643,123,1,1276.78,0
20646,122,1,1615.33,0
20647,121,1,4318.93,0
20649,121,1,38.28,0
20650,121,1,2522.36,0
20651,121,1,1568.13,0
20652,121,1,102.36,0
20653,121,1,4.95,0
20655,120,1,9370.52,2
20658,120,1,5.4,0
20659,120,1,43.49,0
20660,120,1,1143.37,0
20667,119,1,39.95,0
20668,119,1,6.25,0
20669,119,1,1354.46,0
20670,119,1,1376.08,0
20673,115,1,3148.4,0
20679,115,1,10.97,0
20681,114,1,569.35,0
20682,114,1,2955.05,0
20684,114,1,4.95,0
20687,113,1,8.32,0
20693,113,1,15.8,0
20695,110,1,10.02,0
20696,109,1,4.95,0
20697,109,1,24.03,0
20699,108,1,2653.95,0
20700,108,1,767.02,0
20701,108,1,13.6,0
20702,107,1,6.95,0
20704,107,1,3739.8,0
20706,107,1,5234.73,0
20707,107,1,111.87,0
20708,106,1,709.92,0
20711,105,1,7.5,0
20715,105,1,1506.2,0
20718,101,1,1839.86,0
20719,101,1,917.86,0
20720,101,1,1123.22,0
20721,101,1,1453.09,0
20722,101,1,1393.46,0
20723,101,1,1199.84,0
20726,101,1,7.09,0
20727,101,1,1346.25,0
20728,101,1,1371.52,0
20729,101,1,814.57,0
20730,101,1,1384.61,0
20731,101,1,1348.57,0
20732,101,1,1714.51,0
20733,101,1,1533.15,0
20734,101,1,1256.18,0
20735,101,1,1750.86,0
20737,101,1,13.4,0
20738,100,1,2359.9,0
20755,100,1,8.25,0
20756,100,1,4.95,0
20757,100,1,1412.33,0
20774,100,1,4.95,0
20776,98,1,1397.86,0
20777,98,1,1291.41,0
20778,98,1,1421.06,0
20779,98,1,2023.32,0
20781,98,1,564.82,0
20786,98,1,281.75,0
20794,98,1,16.5,0
20800,98,1,2605.74,0
20803,98,1,1284.82,0
20804,98,1,4.95,0
20805,96,1,106.06,0
20810,95,1,1320.44,0
20811,94,1,6.5,0
20812,94,1,34.75,0
20813,94,1,2812.84,0
20816,93,1,1543.06,0
20817,93,1,1333.59,0
20818,93,1,3988.62,0
20819,93,1,14.1,0
20820,93,1,1540.73,0
20821,93,1,1634.88,0
20822,92,1,1132.38,0
20823,92,1,958.68,0
20826,92,1,1664.96,0
20832,92,1,37.77,0
20835,91,1,2842.46,0
20836,91,1,423.73,0
20837,91,1,1450.55,0
20838,91,1,18.99,0
20844,88,1,1520.6,0
20849,87,1,2437.77,0
20852,87,1,1263.94,0
20854,87,1,1207.29,0
20855,87,1,1212.61,0
20857,86,1,244.8,0
20861,86,1,1172.24,0
20862,86,1,6.8,0
20870,85,1,1892.94,0
20871,85,1,5.9,0
20873,85,1,1338.14,0
20874,85,1,1768.92,0
20878,84,1,1523.26,0
20879,84,1,2342.8,0
20895,84,1,4.95,0
20898,84,1,10.5,0
20906,81,1,8.71,0
20915,80,1,9.49,0
20916,80,1,2064.34,0
20917,80,1,3010.18,0
20918,79,1,68.68,0
20921,79,1,972.91,0
20922,79,1,1213.61,0
20923,79,1,1603.59,0
20924,79,1,1624.19,0
20925,79,1,1950.77,0
20926,79,1,1331.62,0
20927,79,1,4.95,0
20937,78,1,1309.83,0
20948,77,1,20.85,0
20949,77,1,2275.04,0
20950,77,1,9.93,0
20953,77,1,1722.07,0
20967,77,1,1940.98,0
20968,77,1,1732.71,0
20969,74,1,5.33,0
20981,73,1,2162.45,0
20982,73,1,2049.2,0
20990,73,1,19.85,0
20991,73,1,1750.28,0
20992,72,1,16.5,0
20993,72,1,100.37,0
20994,72,1,925.31,0
20995,72,1,1566.92,0
20996,72,1,1458.58,0
21002,71,1,1488.47,0
21003,70,1,41.6,0
21010,70,1,1815.8,0
21011,70,1,8.3,0
21012,70,1,1573.58,0
21013,68,1,51.58,0
21015,67,1,278.15,0
21019,67,1,1620.45,0
21020,67,1,1753.76,0
21032,66,1,4701.22,0
21033,66,1,1329.1,0
21039,66,1,6.95,0
21041,66,1,7.84,0
21044,66,1,1352.92,0
21045,66,1,1762.82,0
21046,66,1,4.95,0
21049,65,1,67.65,0
21051,65,1,1222.18,0
21054,64,1,8.95,0
21059,64,1,9.95,0
21060,64,1,270.0,0
21075,64,1,175.29,0
21076,64,1,1739.34,0
21093,63,1,2246.03,0
21098,63,1,2094.87,0
21102,61,1,57.59,0
21103,60,1,2280.42,0
21110,60,1,4.95,0
21116,60,1,17.0,0
21117,60,1,1597.72,0
21118,60,1,7.34,0
21119,60,1,14.1,0
21120,60,1,34.15,0
21121,60,1,18.75,0
21122,60,1,59.52,0
21123,59,1,4.95,0
21127,59,1,2299.61,0
21132,59,1,2127.69,0
21133,59,1,1306.69,0
21139,58,1,65.3,0
21141,58,1,313.86,0
21142,58,1,20.53,0
21143,58,1,16.25,0
21147,58,1,1891.12,0
21148,58,1,1687.6,0
21160,57,1,4.95,0
21161,57,1,2147.19,0
21162,57,1,1141.58,0
21168,56,1,2733.65,0
21175,56,1,14.25,0
21178,56,1,4.95,0
21179,56,1,1200.99,0
21180,53,1,2071.94,0
21184,53,1,169.7,0
21185,53,1,1949.32,0
21186,53,1,13.65,0
21187,52,1,2884.29,0
21189,52,1,423.42,0
21195,52,1,5.95,0
21196,52,1,4.95,0
21198,52,1,1565.78,0
21199,52,1,864.6,0
21200,52,1,1705.5,0
21208,51,1,2203.36,0
21209,51,1,7.85,0
21210,51,1,5.5,0
21211,51,1,4.95,0
21213,51,1,4.95,0
21214,51,1,24.9,0
21215,51,1,1889.5,0
21216,51,1,4.95,0
21218,50,1,42.28,0
21219,50,1,15.2,0
21220,49,1,2801.92,0
21221,49,1,7.46,0
21231,46,1,16.92,0
21239,46,1,2156.87,0
21243,46,1,1656.07,0
21244,46,1,2109.5,0
21245,46,1,2026.72,0
21251,45,1,307.21,0
21268,45,1,2394.1,0
21278,45,1,25.0,0
21279,45,1,2101.36,0
21282,44,1,23.5,0
21285,44,1,2550.98,0
21290,43,1,8.7,0
21296,43,1,1256.99,0
21297,42,1,311.1,0
21300,42,1,9.02,0
21301,42,1,5.86,0
21302,42,1,4.95,0
21303,42,1,4.95,0
21309,42,1,84.38,0
21310,42,1,2362.83,0
21311,42,1,377.34,0
21312,42,1,4.95,0
21315,42,1,34.05,0
21316,42,1,4.95,0
21317,42,1,27.22,0
21320,39,1,1540.73,0
21336,39,1,10.5,0
21338,39,1,1776.74,0
21339,39,1,787.98,0
21340,39,1,9370.52,2
21351,39,1,1432.09,0
21352,39,1,272.86,0
21369,38,1,22.34,0
21387,37,1,3267.25,0
21388,37,1,3136.72,0
21398,36,1,4.95,0
21399,36,1,2593.37,0
21400,36,1,4.95,0
21401,35,1,3803.96,0
21402,35,1,12.05,0
21403,35,1,5.34,0
21407,35,1,8.25,0
21409,35,1,16.9,0
21410,35,1,2647.85,0
21411,35,1,15.15,0
21419,33,1,5.0,0
21423,32,1,2746.67,0
21427,32,1,288.67,0
21428,32,1,9370.52,2
21429,31,1,2944.93,0
21430,31,1,2898.19,0
21432,31,1,4.95,0
21433,31,1,17.35,0
21434,31,1,12.01,0
21435,31,1,3786.57,0
21436,31,1,5.95,0
21438,31,1,3935.1,0
21439,31,1,3111.37,0
21442,30,1,4104.8,0
21448,29,1,83.8,0
21454,29,1,383.47,0
21455,29,1,17.7,0
21456,29,1,10.0,0
21466,28,1,3843.4,0
21467,28,1,4365.75,0
21468,28,1,132.95,0
21469,28,1,14.28,0
21470,28,1,4116.75,0
21472,28,1,22.79,0
21474,28,1,96.92,0
21478,28,1,5.0,0
21479,28,1,7.5,0
21480,28,1,4071.98,0
21481,26,1,4.95,0
21482,26,1,3146.26,0
21483,26,1,1068.91,0
21484,26,1,31.6,0
21495,25,1,4143.19,0
21497,25,1,9370.52,2
21502,24,1,3153.19,0
21524,24,1,5.81,0
21526,24,1,4449.72,0
21527,24,1,4287.73,0
21532,23,1,3952.44,0
21533,23,1,333.2,0
21547,23,1,62.96,0
21548,23,1,114.51,0
21550,23,1,5370.14,0
21552,23,1,4677.92,0
21555,22,1,4522.75,0
21572,21,1,7043.69,0
21573,21,1,1496.04,0
21574,21,1,22.5,0
21585,21,1,5378.45,0
21586,21,1,4.95,0
21587,19,1,80.1,0
21588,19,1,3549.14,0
21592,18,1,3921.06,0
21593,18,1,8.73,0
21594,18,1,4.95,0
21598,18,1,16.08,0
21601,17,1,6167.53,0
21618,17,1,9.5,0
21619,17,1,3925.73,0
21620,17,1,40.14,0
21621,17,1,3409.8,0
21624,16,1,5848.71,0
21629,15,1,24.85,0
21634,15,1,5422.26,0
21635,15,1,4882.25,0
21652,15,1,632.55,0
21662,14,1,6778.73,0
21663,14,1,12.46,0
21664,14,1,75.0,0
21665,14,1,4443.63,0
21666,14,1,8.25,0
21667,14,1,5455.58,0
21672,14,1,12.3,0
21673,14,1,4142.94,0
21674,14,1,4.95,0
21675,14,1,4.95,0
21677,12,1,3310.12,0
21678,11,1,4698.98,0
21681,10,1,7.06,0
21682,10,1,4584.66,0
21683,10,1,3839.23,0
21684,10,1,54.14,0
21685,10,1,21.85,0
21688,10,1,16.4,0
21689,10,1,2171.38,0
21691,10,1,5072.32,0
21692,10,1,4168.8,0
21693,9,1,18.15,0
21694,9,1,306.97,0
21695,9,1,2739.38,0
21703,9,1,2862.92,0
21710,9,1,32.07,0
21713,9,1,577.76,0
21715,9,1,751.54,0
21717,9,1,5880.64,0
21718,9,1,2139.18,0
21722,8,1,75.51,0
21724,8,1,6182.94,0
21725,8,1,311.97,0
21727,7,1,4992.68,0
21728,7,1,588.24,0
21729,7,1,16.53,0
21733,7,1,198.26,0
21734,7,1,5933.15,0
21735,7,1,59.21,0
21746,5,1,36.6,0
21747,5,1,4171.41,0
21748,5,1,7.95,0
21749,5,1,29.51,0
21758,4,1,5377.81,0
21759,4,1,4886.88,0
21760,4,1,4.97,0
21761,4,1,8.3,0
21762,4,1,7.5,0
21763,4,1,6.7,0
21764,4,1,6.25,0
21765,4,1,4.95,0
21766,4,1,7848.73,2
21767,4,1,6024.97,0
21768,4,1,35.1,0
21769,3,1,10.44,0
21771,3,1,9.95,0
21772,3,1,4429.46,0
21774,3,1,5377.65,0
21777,2,1,4199.88,0
21781,2,1,23.61,0
21798,1,1,6075.62,0
21799,1,1,7150.07,0
21802,1,1,3686.8,0
21803,1,1,4839.42,0
21807,1,1,17.9,0
21808,1,1,4.95,0
21809,1,1,5699.0,0
21810,0,1,6756.06,0
21811,0,1,3217.2,0
21812,0,1,3950.72,0
